times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-08-29 01:45:00,0.0,0.0,0.0,0.0
2023-08-29 02:00:00,0.0,0.0,0.0,0.0
2023-08-29 02:15:00,0.0,0.0,0.0,0.0
2023-08-29 02:30:00,0.0,0.0,0.0,0.0
2023-08-29 02:45:00,0.0,0.0,0.0,0.0
2023-08-29 03:00:00,0.0,0.0,0.0,0.0
2023-08-29 03:15:00,0.0,0.0,0.0,0.0
2023-08-29 03:30:00,0.0,0.0,0.0,0.0
2023-08-29 03:45:00,0.0,0.0,0.0,0.0
2023-08-29 04:00:00,0.0,0.0,0.0,0.0
2023-08-29 04:15:00,0.0,0.0,0.0,0.0
2023-08-29 04:30:00,0.0,0.0,0.0,0.37196999999999997
2023-08-29 04:45:00,0.0,0.0,0.37196999999999997,0.37196999999999997
2023-08-29 05:00:00,0.0,0.37196999999999997,0.37196999999999997,1.098490667
2023-08-29 05:15:00,0.37196999999999997,0.37196999999999997,1.098490667,2.077803
2023-08-29 05:30:00,0.37196999999999997,1.098490667,2.077803,2.4519293330000003
2023-08-29 05:45:00,1.098490667,2.077803,2.4519293330000003,4.672129333
2023-08-29 06:00:00,2.077803,2.4519293330000003,4.672129333,6.265428332999999
2023-08-29 06:15:00,2.4519293330000003,4.672129333,6.265428332999999,7.301816667000001
2023-08-29 06:30:00,4.672129333,6.265428332999999,7.301816667000001,13.93660933
